,year,FDIC_cert,bank_name,adress,branch_id,state_abb,branch_service_type,city,county,combined_stat_area,combined_stat_area_name,deposits,is_metropolitan,is_micropolitan,metro_stat_area,branch_name,established_date,latitude,longitude,state_county_num,state_name,total_nearby_competitor_branches,nearby_boa_branches,total_nearby_boa_deposits,total_nearby_competitor_deposits,branch_share,market_share,network_equity,closed,zipcode,estimate_household_median_income,moe_household_median_income,estimate_household_mean_income,moe_household_mean_income
17,2024,3510,"Bank of America, National Association",180 N Santa Anita Ave,40,CA,11,Arcadia,Los Angeles,348,"Los Angeles-Long Beach, CA",263314,1.0,0.0,31080,Arcadia Branch,10/17/1904,34.1420277990815,-118.031360793015,6037,California,220,28,13056194,84743158,0.11646586345381527,0.13582649282653605,1.166234369441637,0,91006,127511,15628,175454,12779
18,2024,3510,"Bank of America, National Association",1234 S Baldwin Ave,41,CA,11,Arcadia,Los Angeles,348,"Los Angeles-Long Beach, CA",768265,1.0,0.0,31080,West Arcadia Branch,02/19/1927,34.1250349879847,-118.05458100422,6037,California,234,31,12995649,86579804,0.12030075187969924,0.1371676700279334,1.1402062571071965,0,91007,101762,10244,146212,11552
19,2024,3510,"Bank of America, National Association",6791 Westminster Blvd,42,CA,11,Westminster,Orange,348,"Los Angeles-Long Beach, CA",225407,1.0,0.0,31080,Westminster Branch,05/15/1959,33.7598039925843,-118.008325974461,6059,California,247,39,11761269,59238101,0.13937282229965156,0.16829362624750654,1.2075067683258596,0,92683,82703,4660,109217,4910
20,2024,3510,"Bank of America, National Association",1511 W Capitol Ave,43,CA,11,West Sacramento,Yolo,472,"Sacramento-Roseville, CA",110273,1.0,0.0,40900,West Sacramento Branch,12/23/1959,38.5798889950755,-121.52813203704,6113,California,84,16,3840519,52214921,0.16831683168316833,0.07034170473363349,0.4179124810645284,0,95691,100822,7347,124695,7118
21,2024,3510,"Bank of America, National Association",200 W Branch St,46,CA,11,Arroyo Grande,San Luis Obispo,0,,287089,1.0,0.0,42020,Arroyo Grande Branch,12/23/1934,35.1227369881807,-120.581922959807,6079,California,15,0,0,1893955,0.0625,0.13162916474862496,2.1060666359779994,0,93420,106718,6021,125934,6560
22,2024,3510,"Bank of America, National Association",500 Bear Mountain Blvd,47,CA,11,Arvin,Kern,0,,115492,1.0,0.0,12540,Arvin Branch,08/14/1944,35.2094119858041,-118.830052976883,6029,California,0,0,0,0,1.0,1.0,1.0,0,93203,49918,3596,65005,5643
23,2024,3510,"Bank of America, National Association",6905 Capistrano Ave,49,CA,11,Atascadero,San Luis Obispo,0,,114656,1.0,0.0,42020,Atascadero Branch,12/14/1936,35.4882339832784,-120.663924962591,6079,California,18,1,161128,2186017,0.1,0.11202530180140474,1.1202530180140473,0,93422,89916,9462,147172,36222
24,2024,3510,"Bank of America, National Association",13415 Telegraph Rd,52,CA,11,Whittier,Los Angeles,348,"Los Angeles-Long Beach, CA",335768,1.0,0.0,31080,Carmenita-Telegraph Branch,09/26/1955,33.9406000096074,-118.044745008482,6037,California,277,40,14712390,87449595,0.1289308176100629,0.14681451602163414,1.1387077096312113,0,90605,100825,8344,119309,5862
25,2024,3510,"Bank of America, National Association",50 W Main St,61,CA,11,Woodland,Yolo,472,"Sacramento-Roseville, CA",212533,1.0,0.0,40900,Woodland Branch,07/24/1922,38.6780189949451,-121.785794003767,6113,California,15,2,690052,2943496,0.16666666666666666,0.23467654477375802,1.4080592686425482,0,95695,78875,7285,111256,8042
26,2024,3510,"Bank of America, National Association",4802 Main St,64,CA,11,Yorba Linda,Orange,348,"Los Angeles-Long Beach, CA",193404,1.0,0.0,31080,Yorba Linda Branch,06/04/1945,33.8910749898716,-117.813678988169,6059,California,195,25,9700604,53565663,0.11764705882352941,0.15591016852261966,1.3252364324422672,0,92886,148170,6859,187585,10184
27,2024,3510,"Bank of America, National Association",1100 Butte House Rd,70,CA,11,Yuba City,Sutter,472,"Sacramento-Roseville, CA",348888,1.0,0.0,49700,Yuba City Branch,02/19/1927,39.1449089809996,-121.630717982366,6101,California,17,1,133259,2856239,0.10526315789473684,0.14442518031168355,1.3720392129609937,0,95991,64853,6666,87503,4684
28,2024,3510,"Bank of America, National Association",1201 Baker St,74,CA,11,Bakersfield,Kern,0,,174670,1.0,0.0,12540,Old Town Kern Branch,04/24/1922,35.381109991754,-118.990462990008,6029,California,47,5,1320208,8341659,0.11320754716981132,0.1519719795696392,1.3424191528651463,0,93305,41290,5279,58609,3421
29,2024,3510,"Bank of America, National Association",14401 Ramona Blvd,78,CA,11,Baldwin Park,Los Angeles,348,"Los Angeles-Long Beach, CA",280510,1.0,0.0,31080,Baldwin Park Branch,07/10/1934,34.0870889807526,-117.96019599678,6037,California,236,29,13135405,86228297,0.11278195488721804,0.134638176475318,1.1937918314144864,0,91706,79473,2749,96059,3647
30,2024,3510,"Bank of America, National Association",524 E Main St,80,CA,11,Barstow,San Bernardino,348,"Los Angeles-Long Beach, CA",85934,1.0,0.0,40140,Barstow Branch,12/09/1935,34.8983749816652,-117.021850988745,6071,California,3,0,0,292015,0.25,0.22736930114909684,0.9094772045963874,0,92311,59338,8056,75287,6297
31,2024,3510,"Bank of America, National Association",6312 Atlantic Ave,83,CA,11,Bell,Los Angeles,348,"Los Angeles-Long Beach, CA",398523,1.0,0.0,31080,Bell Branch,11/03/1930,33.9793119970613,-118.186405961489,6037,California,355,59,26639029,161003463,0.14457831325301204,0.14378539703159973,0.9945156628018982,0,90201,56824,3812,69763,3322
32,2024,3510,"Bank of America, National Association",17445 Bellflower Blvd,84,CA,11,Bellflower,Los Angeles,348,"Los Angeles-Long Beach, CA",148865,1.0,0.0,31080,Bellflower Branch,08/20/1956,33.8735410123475,-118.125979983306,6037,California,241,41,11699994,47502162,0.14840989399293286,0.19964035665030935,1.3451957364770843,0,90706,77602,4105,93520,3505
33,2024,3510,"Bank of America, National Association",2031 Ralston Ave,85,CA,11,Belmont,San Mateo,488,"San Jose-San Francisco-Oakland, CA",272007,1.0,0.0,41860,Belmont Branch,09/30/1957,37.5121320120581,-122.292796970481,6081,California,100,13,7105289,38200166,0.12280701754385964,0.1618628084205303,1.3180257257100325,0,94002,204573,19682,256668,17194
34,2024,3510,"Bank of America, National Association",70 Solano Sq,86,CA,11,Benicia,Solano,488,"San Jose-San Francisco-Oakland, CA",230860,1.0,0.0,46700,Benicia Branch,02/19/1927,38.0543450070798,-122.154743001868,6095,California,42,6,1756142,12078327,0.14285714285714285,0.14126950034371752,0.9888865024060227,0,94510,125222,12016,150931,6775
35,2024,3510,"Bank of America, National Association",2129 Shattuck Ave,87,CA,11,Berkeley,Alameda,488,"San Jose-San Francisco-Oakland, CA",547211,1.0,0.0,41860,Berkeley Main Branch,10/17/1904,37.870739236969,-122.267689203679,6001,California,206,29,158238519,106337261,0.1271186440677966,0.5989134680515127,4.711452615338566,0,94704,52105,14132,88180,10891
36,2024,3510,"Bank of America, National Association",2347 Telegraph Ave,90,CA,11,Berkeley,Alameda,488,"San Jose-San Francisco-Oakland, CA",427581,1.0,0.0,41860,University Branch,12/24/1934,37.8681010044497,-122.258763007009,6001,California,202,30,158513320,105183401,0.13304721030042918,0.601765531594287,4.522947382628028,0,94704,52105,14132,88180,10891
37,2024,3510,"Bank of America, National Association",2546 San Pablo Ave,91,CA,11,Berkeley,Alameda,488,"San Jose-San Francisco-Oakland, CA",146904,1.0,0.0,41860,Eastshore Branch,11/03/1930,37.8595470208021,-122.289631041833,6001,California,230,32,159831950,111348276,0.12547528517110265,0.589616136064241,4.699061932875618,0,94702,99135,13723,150396,15879
38,2024,3510,"Bank of America, National Association",468 N Beverly Dr,93,CA,11,Beverly Hills,Los Angeles,348,"Los Angeles-Long Beach, CA",1702121,1.0,0.0,31080,Beverly Hills Main Branch,02/19/1927,34.0712478355716,-118.403153871603,6037,California,422,71,36408697,205230593,0.145748987854251,0.15661460103886715,1.0745501793500052,0,90210,190382,15880,350722,33884
39,2024,3510,"Bank of America, National Association",9454 Wilshire Blvd,94,CA,11,Beverly Hills,Los Angeles,348,"Los Angeles-Long Beach, CA",413812,1.0,0.0,31080,Beverly Wilshire Branch,06/26/1939,34.0667070001674,-118.398674977198,6037,California,423,72,37531129,205127820,0.14717741935483872,0.15610527828743428,1.0606605209666766,0,90212,116238,16401,202277,27300
40,2024,3510,"Bank of America, National Association",8760 Wilshire Blvd,95,CA,11,Beverly Hills,Los Angeles,348,"Los Angeles-Long Beach, CA",247284,1.0,0.0,31080,Wilshire-Robertson Branch,02/19/1927,34.0664529865917,-118.383082038901,6037,California,439,74,38171642,207769518,0.14591439688715954,0.15605495276618264,1.0694966096242382,0,90211,118125,12747,182103,30151
41,2024,3510,"Bank of America, National Association",3344 Lake Tahoe Blvd,98,CA,11,South Lake Tahoe,El Dorado,472,"Sacramento-Roseville, CA",152320,1.0,0.0,40900,South Lake Tahoe Branch,07/07/1952,38.9453670051626,-119.969690982238,6017,California,9,0,0,827522,0.1,0.1554536343614583,1.5545363436145827,0,96150,83738,6404,128072,12713
42,2024,3510,"Bank of America, National Association",290 S State College Blvd,103,CA,11,Brea,Orange,348,"Los Angeles-Long Beach, CA",1121475,1.0,0.0,31080,Brea Branch,11/21/1962,33.9120520017632,-117.88725298731,6059,California,217,33,11012761,59267361,0.13545816733067728,0.16994348179635255,1.2545827626730732,0,92821,116660,11121,144486,8965
43,2024,3510,"Bank of America, National Association",241 Oak St,104,CA,11,Brentwood,Contra Costa,488,"San Jose-San Francisco-Oakland, CA",215473,1.0,0.0,41860,Brentwood Branch,11/03/1930,37.9329069880456,-121.694809031531,6013,California,21,2,582620,2947895,0.125,0.2130527380226525,1.70442190418122,0,94513,139736,4390,171056,8405
44,2024,3510,"Bank of America, National Association",400 El Camino Real,115,CA,11,Burlingame,San Mateo,488,"San Jose-San Francisco-Oakland, CA",471669,1.0,0.0,41860,Burlingame Branch,10/17/1904,37.5772259978472,-122.351730969898,6081,California,93,15,6382520,22547900,0.14678899082568808,0.23311911612810912,1.5881239786227432,0,94010,191758,10368,304931,18002
45,2024,3510,"Bank of America, National Association",2611 S Cedar Ave,119,CA,11,Fresno,Fresno,260,"Fresno-Hanford-Corcoran, CA",155667,1.0,0.0,23420,Calwa Branch,06/05/1959,36.70633402034,-119.753627981876,6019,California,61,9,2034568,8605723,0.14084507042253522,0.20287546505831164,1.4404158019140125,0,93725,71099,11169,89503,9278
46,2024,3510,"Bank of America, National Association",2400 E Ponderosa Dr,120,CA,11,Camarillo,Ventura,348,"Los Angeles-Long Beach, CA",386070,1.0,0.0,37100,Camarillo Branch,02/19/1927,34.2235469930915,-119.037039968668,6111,California,51,10,2443939,8383544,0.1774193548387097,0.25237397995086835,1.4224715233594398,0,93010,108538,5587,147475,11081
47,2024,3510,"Bank of America, National Association",1875 S Bascom Ave,122,CA,11,Campbell,Santa Clara,488,"San Jose-San Francisco-Oakland, CA",491847,1.0,0.0,41940,The Pruneyard Branch,02/09/1958,37.2881489932948,-121.933483975908,6085,California,189,34,15887372,107029885,0.15625,0.13272293914393868,0.8494268105212075,0,95008,142841,13414,203185,9955
48,2024,3510,"Bank of America, National Association",3067 Castro Valley Blvd,132,CA,11,Castro Valley,Alameda,488,"San Jose-San Francisco-Oakland, CA",398325,1.0,0.0,41860,Castro Valley Branch,10/04/1948,37.6951680088859,-122.08144401297,6001,California,88,15,4842478,27575766,0.15384615384615385,0.1596999064710269,1.0380493920616747,0,94546,125780,7542,156642,9470
49,2024,3510,"Bank of America, National Association",843 E Arrow Hwy,136,CA,11,Glendora,Los Angeles,348,"Los Angeles-Long Beach, CA",194563,1.0,0.0,31080,Charter Oak Branch,10/17/1904,34.1074549938121,-117.847215988602,6037,California,145,17,8363525,36424802,0.11042944785276074,0.19025207139870293,1.7228382021104764,0,91740,98819,12414,119995,8245
50,2024,3510,"Bank of America, National Association",400 Broadway St,137,CA,11,Chico,Butte,0,,240502,1.0,0.0,17020,Chico Main Branch,10/02/1922,39.7279739890843,-121.839868008085,6007,California,23,1,402467,3918217,0.08,0.14096531033814452,1.7620663792268065,0,95928,65350,4718,99801,6424
51,2024,3510,"Bank of America, National Association",801 East Ave,139,CA,11,Chico,Butte,0,,402467,1.0,0.0,17020,North Valley Plaza Branch,09/04/1964,39.7603270037846,-121.846620972197,6007,California,23,1,240502,3918217,0.08,0.14096531033814452,1.7620663792268065,0,95926,62334,6375,88182,5643
52,2024,3510,"Bank of America, National Association",295 E St,143,CA,11,Chula Vista,San Diego,0,,159552,1.0,0.0,41740,Chula Vista Main Branch,02/19/1927,32.6451210084581,-117.081081036982,6073,California,116,22,5642822,32571911,0.16546762589928057,0.15120474557376118,0.9138025928153393,0,91910,87705,4109,111278,5305
53,2024,3510,"Bank of America, National Association",801 Third Ave,144,CA,11,Chula Vista,San Diego,0,,204218,1.0,0.0,41740,Third And K Branch,01/05/1962,32.6240259793699,-117.072332006447,6073,California,89,19,5072318,27666085,0.1834862385321101,0.16017353324740008,0.8729457561983304,0,91911,79334,4174,100266,5039
54,2024,3510,"Bank of America, National Association",855 Pollasky Ave,149,CA,11,Clovis,Fresno,260,"Fresno-Hanford-Corcoran, CA",364283,1.0,0.0,23420,Clovis Branch,10/17/1904,36.8203760156503,-119.701693039249,6019,California,72,11,2455801,13348638,0.14285714285714285,0.1744160113582261,1.2209120795075827,0,93612,64079,4383,80903,4884
55,2024,3510,"Bank of America, National Association",518 S Long Beach Blvd,157,CA,11,Compton,Los Angeles,348,"Los Angeles-Long Beach, CA",207971,1.0,0.0,31080,East Compton Branch,06/15/1962,33.8920659822841,-118.20696400395,6037,California,266,47,13200689,51149181,0.15286624203821655,0.20769994461246002,1.3587038043398427,0,90221,68191,4244,85518,4324
56,2024,3510,"Bank of America, National Association",1935 Mount Diablo St,158,CA,11,Concord,Contra Costa,488,"San Jose-San Francisco-Oakland, CA",368800,1.0,0.0,41860,Concord Main Branch,02/19/1927,37.976785999712,-122.03460300436,6013,California,77,10,4035928,25251836,0.125,0.1485245559802545,1.188196447842036,0,94520,79790,4296,99863,5256
57,2024,3510,"Bank of America, National Association",204 E 6th St,162,CA,11,Corona,Riverside,348,"Los Angeles-Long Beach, CA",420520,1.0,0.0,40140,Corona Branch,06/21/1937,33.8749440172105,-117.565013988672,6065,California,48,7,2424030,6689283,0.14285714285714285,0.2983637326141542,2.08854612829908,0,92879,91862,7280,112580,5332
58,2024,3510,"Bank of America, National Association",1199 Orange Ave,163,CA,11,Coronado,San Diego,0,,121466,1.0,0.0,41740,Coronado Branch,02/19/1927,32.6842139953208,-117.178404991132,6073,California,115,22,5907887,33223071,0.16666666666666666,0.15360460286478103,0.9216276171886862,0,92118,135056,8741,202767,17076
59,2024,3510,"Bank of America, National Association",663 Tamalpais Dr,165,CA,11,Corte Madera,Marin,488,"San Jose-San Francisco-Oakland, CA",257138,1.0,0.0,41860,Corte Madera Branch,05/20/1963,37.9248280068509,-122.519194019269,6041,California,59,5,2189487,12591336,0.09230769230769231,0.162696591645636,1.76254640949439,0,94925,220771,35763,294416,36823
60,2024,3510,"Bank of America, National Association",548 W 19th St,167,CA,11,Costa Mesa,Orange,348,"Los Angeles-Long Beach, CA",325428,1.0,0.0,31080,Costa Mesa Branch,11/21/1955,33.6438100196625,-117.921089976058,6059,California,222,30,14386259,82496795,0.1225296442687747,0.15134159794821198,1.2351427187386332,0,92627,105039,5363,147692,8870
61,2024,3510,"Bank of America, National Association",2901 E Eastland Center Dr,170,CA,11,West Covina,Los Angeles,348,"Los Angeles-Long Beach, CA",444212,1.0,0.0,31080,Eastland Branch,05/03/1963,34.074956008268,-117.883533014862,6037,California,172,22,9850409,66175165,0.11794871794871795,0.13462337922588144,1.1413721282194296,0,91791,100365,6498,125969,8579
62,2024,3510,"Bank of America, National Association",9719 Foothill Blvd,172,CA,11,Rancho Cucamonga,San Bernardino,348,"Los Angeles-Long Beach, CA",295815,1.0,0.0,40140,Cucamonga Branch,08/27/1934,34.1062410008657,-117.59298599213,6071,California,99,14,5157590,17688485,0.13157894736842105,0.23565080466634317,1.7909461154642081,0,91730,89654,4000,109157,5337
63,2024,3510,"Bank of America, National Association",3809 Culver Ctr,173,CA,11,Culver City,Los Angeles,348,"Los Angeles-Long Beach, CA",560930,1.0,0.0,31080,Culver Center Branch,07/02/1951,34.017728019514,-118.408052985746,6037,California,383,64,34309567,194260130,0.14508928571428573,0.1521861021224369,1.0489134423207958,0,90232,125490,18188,189730,23220
64,2024,3510,"Bank of America, National Association",12316 W Washington Blvd,174,CA,11,Los Angeles,Los Angeles,348,"Los Angeles-Long Beach, CA",283910,1.0,0.0,31080,Washington-Centinela Branch,12/29/1961,33.9968020115033,-118.427492966143,6037,California,329,53,29010620,129973779,0.1409921671018277,0.18393194593407783,1.3045543572731815,0,90066,107786,6085,162059,7060
65,2024,3510,"Bank of America, National Association",5541 Sepulveda Blvd,176,CA,11,Culver City,Los Angeles,348,"Los Angeles-Long Beach, CA",266021,1.0,0.0,31080,Sepulveda-Jefferson Branch,02/28/1955,33.9925020113552,-118.395838960258,6037,California,389,64,34806017,191444031,0.14317180616740088,0.15483245031945173,1.0814451145389397,0,90230,106827,10735,161251,13534
66,2024,3510,"Bank of America, National Association",20563 Stevens Creek Blvd,177,CA,11,Cupertino,Santa Clara,488,"San Jose-San Francisco-Oakland, CA",1078830,1.0,0.0,41940,Cupertino Branch,05/18/1964,37.3233589796924,-122.033929015526,6085,California,174,28,12560386,105018186,0.14285714285714285,0.11494618768073146,0.8046233137651203,0,95014,229074,10898,292163,15204
67,2024,3510,"Bank of America, National Association",33 Southgate Ave,179,CA,11,Daly City,San Mateo,488,"San Jose-San Francisco-Oakland, CA",258406,1.0,0.0,41860,Westlake Branch,12/15/1952,37.6979539858634,-122.481145962366,6081,California,229,35,161147009,120595375,0.13584905660377358,0.5723580242452512,4.213191011805321,0,94015,123552,6326,153286,6948
68,2024,3510,"Bank of America, National Association",620 San Ramon Valley Blvd,180,CA,11,Danville,Contra Costa,488,"San Jose-San Francisco-Oakland, CA",192992,1.0,0.0,41860,Danville Branch,10/17/1904,37.8155419872215,-121.995981038546,6013,California,94,13,5429952,31732090,0.12962962962962962,0.15052707487831493,1.161208863347001,0,94526,216974,16343,279061,14830
69,2024,3510,"Bank of America, National Association",325 E St,181,CA,11,Davis,Yolo,472,"Sacramento-Roseville, CA",654330,1.0,0.0,40900,Davis Branch,12/10/1934,38.5451129817148,-121.741909962959,6113,California,18,2,248255,3235067,0.14285714285714285,0.21813941820143404,1.5269759274100383,0,95616,74758,6007,116644,8693
70,2024,3510,"Bank of America, National Association",1211 Main St,182,CA,11,Delano,Kern,0,,128091,1.0,0.0,12540,Delano Branch,06/20/1955,35.7720810155254,-119.246669020153,6029,California,6,0,0,467479,0.14285714285714285,0.2150729553201135,1.5055106872407946,0,93215,61329,4690,76251,4599
71,2024,3510,"Bank of America, National Association",240 E Tulare St,185,CA,11,Dinuba,Tulare,0,,114302,1.0,0.0,47300,Dinuba Branch,10/17/1904,36.5419830039805,-119.388184966235,6107,California,12,1,92981,972070,0.14285714285714285,0.17575992938501026,1.2303195056950718,0,93618,63190,5531,81681,6146
72,2024,3510,"Bank of America, National Association",11021 La Reina Ave,189,CA,11,Downey,Los Angeles,348,"Los Angeles-Long Beach, CA",437930,1.0,0.0,31080,Downey Main Branch,11/23/1936,33.9425313658326,-118.133832780588,6037,California,284,43,13432885,95455006,0.13414634146341464,0.1268759280572885,0.9458023727906961,0,90241,84375,2910,112917,14697
73,2024,3510,"Bank of America, National Association",9330 Firestone Blvd,190,CA,11,Downey,Los Angeles,348,"Los Angeles-Long Beach, CA",221625,1.0,0.0,31080,Firestone-Woodruff Branch,11/12/1959,33.9321215944945,-118.117371638125,6037,California,222,42,12269856,43324091,0.16226415094339622,0.22379921144586676,1.379227698445458,0,90241,84375,2910,112917,14697
74,2024,3510,"Bank of America, National Association",7878 Imperial Hwy,191,CA,11,Downey,Los Angeles,348,"Los Angeles-Long Beach, CA",207121,1.0,0.0,31080,Imperial-Paramount Branch,06/22/1962,33.9250750066364,-118.154741981139,6037,California,251,48,14988515,47611372,0.16333333333333333,0.2419417272671228,1.4812758812272824,0,90242,83238,6212,105530,5334
75,2024,3510,"Bank of America, National Association",1440 Huntington Dr,193,CA,11,Duarte,Los Angeles,348,"Los Angeles-Long Beach, CA",218827,1.0,0.0,31080,Duarte Branch,07/29/1955,34.1392809963502,-117.974051031272,6037,California,203,27,12253174,76754412,0.12121212121212122,0.13977924899883626,1.1531788042403992,0,91010,98189,7694,116677,7664
76,2024,3510,"Bank of America, National Association",512 Fletcher Pkwy,198,CA,11,El Cajon,San Diego,0,,122188,1.0,0.0,41740,El Cajon Main Branch,12/28/1956,32.8082240013444,-116.967943029929,6073,California,77,12,2118523,12706136,0.14444444444444443,0.149911951329936,1.037851970745711,0,92020,72822,4187,99387,4416
77,2024,3510,"Bank of America, National Association",1414 W Main St,199,CA,11,El Centro,Imperial,0,,357436,1.0,0.0,20940,El Centro Branch,03/26/1925,32.7933550080254,-115.568184980922,6025,California,8,0,0,1697748,0.1111111111111111,0.17391922085808376,1.5652729877227538,0,92243,55890,3641,77486,5042
78,2024,3510,"Bank of America, National Association",10422 San Pablo Ave,201,CA,11,El Cerrito,Contra Costa,488,"San Jose-San Francisco-Oakland, CA",248829,1.0,0.0,41860,El Cerrito Branch,10/18/1948,37.9082030048166,-122.306030989767,6013,California,184,23,156217690,101474487,0.11538461538461539,0.6065980800276479,5.257183360239615,0,94530,127731,7944,174428,11392
